RowKey,Ticker,Year,Quarter,DataSource,PaidUpCapital,Premium,Reserves,LtLiabilities,TotalFunds,FixedAssets,Depreciation,NetFixedAssets,NonCoreAssets,Investments,WorkInProgress,Cash,Receivables,AdvancesPrepaymentsLoansDeposits,Inventory,TotalCurrentAssets,StLiabilities,DeferredLiabilities,TotalStLiabilities,ApplicationOfFunds,EnergySales,CostOfProduction,GrossProfit,DividendIncome,ForexGainLoss,OtherIncome,AdminExpenses,OperatingProfit,InterestIncomeExpense,Provisions,ProfitBeforeTax,Taxes,Bonus,ProfitAfterTax,EpsAnnualized,BookValuePerShare,Statement,OrdinaryShares,Statement_IncomeStatement,Depreciation_IncomeStatement,EPS,CurrentRatio,NetWorthPerShare,PERatio,Mps,Multiplier,Dividend,BonusD,Cash_IncomeStatement,AdditionalInfo,TotalRevenue,GrowthOverPriorPeriod,GrossProfitMargin,NetIncome,NetIncomeMargin,ReturnOnAsset,ReturnOnEquity,ReportedPeAnnualized,DividendPerShare,QuarterEndPrice
AHPC|2019/20|3|Published,AHPC,2019/20,3,Published,933012.3,0.0,135628.911,0.0,1068641.211,491458.629,215953.185,275505.444,0.0,428134.702,184620.471,22413.422,30185.331,259085.364,0.0,311684.117,131303.523,0.0,131303.523,1068641.211,54744.727,11830.197,42914.53,0.0,0.0,49280.568,2543.328,89651.77,-7326.9,0.0,73467.534,14847.573,631.494,57988.467,8.286917117812916,114.53666913072853,,,,8857.336,,,,,,,,,,,,,,,,,,,,93.0
AHPC|2019/20|2|Published,AHPC,2019/20,2,Published,933012.3,0.0,110642.946,0.0,1043655.246,487666.225,211307.577,276358.648,0.0,516577.073,140659.38,1340.946,33409.134,198951.879,0.0,233701.959,123641.814,0.0,123641.814,1043655.246,40706.036,8478.964,32227.072,0.0,0.0,19387.91,1240.21,50374.772,-4739.846,0.0,39730.035,6096.039,631.494,33002.502,7.07439805455941,111.85868031964853,,,,5904.891,,,,,,,,,,,,,,,,,,,,95.0
AHPC|2019/20|1|Published,AHPC,2019/20,1,Published,933012.3,0.0,91290.413,0.0,1024302.713,474574.723,206730.245,267844.478,0.0,530848.985,118939.896,1962.522,24800.722,198317.309,0.0,225080.553,118411.199,0.0,118411.199,1024302.713,20358.788,4379.635,15979.153,0.0,0.0,6641.02,575.021,22045.152,-2331.364,0.0,16763.186,2797.47,315.747,13649.969,5.851999593145771,109.78448119065526,,,,2950.602,,,,,,,,,,,,,,,,,,,,105.0
AHPC|2018/19|4|Published,AHPC,2018/19,4,Published,933012.3,0.0,77848.378,0.0,1010860.678,473786.543,203649.276,270137.267,0.0,530848.985,111681.117,5404.903,20784.692,161017.958,0.0,187207.553,89014.244,0.0,89014.244,1010860.678,54773.241,13093.66,41679.581,0.0,0.0,42259.36,2664.054,81274.887,-7205.907,0.0,61525.836,7976.359,261.897,53287.58,5.711348071188344,108.34376760092017,,,,12543.144,,,,,,,,,,,,,,,,,,,,111.0
AHPC|2018/19|4|Audited,AHPC,2018/19,4,Audited,933012.3,0.0,77640.44,0.0,1010652.74,474454.74,203155.508,271299.232,0.0,530848.985,107241.236,7106.434,10728.713,174241.209,0.0,192076.356,90813.065,0.0,90813.065,1010652.744,54973.089,11410.394,43562.695,0.0,0.0,41987.324,3187.677,82362.342,-7205.907,0.0,62111.255,7883.435,1148.174,53079.646,5.689061762636999,108.32148086364992,,,,13045.18,,,,,,,,,,,,,,,,,,,,111.0
AHPC|2018/19|3|Published,AHPC,2018/19,3,Published,933012.3,0.0,66304.76,0.0,999317.06,461182.676,197640.148,263542.528,0.0,544045.225,85475.447,1975.989,44639.456,136189.94,0.0,182805.385,76551.525,0.0,76551.525,999317.06,42038.937,9440.609,32598.328,0.0,0.0,30448.085,2681.841,60364.572,-5290.272,0.0,46334.497,4590.536,0.0,41743.961,5.965474910316474,107.10652581964891,,,,8739.803,,,,,,,,,,,,,,,,,,,,102.0
AHPC|2018/19|2|Published,AHPC,2018/19,2,Published,933012.3,0.0,54935.24819,0.0,987947.5482,455752.53,193968.6995,261783.8305,0.0,549763.074,66659.074,2385.33297,50861.89858,132485.4333,0.0,185732.6648,75991.09512,0.0,75991.09512,987947.5482,30208.97059,6594.97936,23613.99123,0.0,0.0,22463.94941,2308.3701,43769.57054,-3577.02281,0.0,34514.98619,4140.536,0.0,30374.45019,6.511050323773867,105.88794469161876,,,,5677.56154,,,,,,,,,,,,,,,,,,,,108.0
AHPC|2018/19|1|Published,AHPC,2018/19,1,Published,933012.3,0.0,38385.264,0.0,971397.564,451770.005,191274.821,260495.184,0.0,551130.964,57758.406,1210.39,32491.788,134809.039,0.0,168511.217,66498.206,0.0,66498.206,971397.565,13048.898,2343.077,10705.821,0.0,0.0,7231.418,906.083,17031.156,-204.393,0.0,13824.466,0.0,0.0,13824.466,5.926809753740653,104.11412196816698,,,,3002.297,,,,,,,,,,,,,,,,,,,,134.0
AHPC|2017/18|4|Audited,AHPC,2017/18,4,Audited,933012.3,0.0,24560.798,0.0,957573.098,451770.005,188296.161,263473.844,0.0,551130.964,47522.029,1258.24,29578.709,136252.222,0.0,167089.171,71642.91,0.0,71642.91,957573.098,52059.756,7861.398,44198.358,0.0,0.0,18991.982,23739.373,39450.967,-4193.924,0.0,22784.583,1420.266,1245.395,20118.922,2.156340489830627,102.63241952973182,,,,12472.46,,,,,,,,,,,,,,,,,,,,153.0
AHPC|2017/18|4|Published,AHPC,2017/18,4,Published,933012.3,0.0,39479.793,0.0,972492.093,449171.005,188029.355,261141.65,0.0,551130.964,49255.366,1254.471,31174.651,151598.728,0.0,184027.85,73063.737,0.0,73063.737,972492.093,52071.456,8016.605,44054.851,0.0,0.0,19255.141,8929.261,54380.731,-4193.924,0.0,37981.153,1434.683,1245.395,35301.075,3.783559445036255,104.23143328335543,,,,12205.654,,,,,,,,,,,,,,,,,,,,153.0
AHPC|2017/18|3|Published,AHPC,2017/18,3,Published,933012.3,0.0,28098.337,0.0,961110.637,430882.607,184524.752,246357.855,0.0,552663.438,41802.1,966.814,21677.141,169207.512,0.0,191851.467,71564.223,0.0,71564.223,961110.637,35557.15,6980.028,28577.122,0.0,0.0,12080.676,7399.029,33258.769,-638.099,0.0,23919.619,0.0,0.0,23919.619,3.4182641893717083,103.01157198034797,,,,8701.051,,,,,,,,,,,,,,,,,,,,168.0
AHPC|2017/18|2|Published,AHPC,2017/18,2,Published,933012.3,0.0,21430.31,0.0,954442.61,430706.607,181838.825,248867.782,0.0,552663.438,31946.849,1139.244,25224.286,165535.493,0.0,191899.023,70934.481,0.0,70934.481,954442.611,23325.438,4505.421,18820.017,0.0,0.0,9716.569,5060.156,23476.43,-209.715,0.0,17251.591,0.0,0.0,17251.591,3.698041494201095,102.29689469259947,,,,6015.124,,,,,,,,,,,,,,,,,,,,201.0
AHPC|2017/18|1|Published,AHPC,2017/18,1,Published,848193.0,0.0,98563.81315,0.0,946756.8132,430156.357,178798.1034,251358.2536,0.0,552663.4376,26678.719,1269.38225,18717.5635,124632.191,0.0,144619.1367,28562.7338,0.0,28562.7338,946756.8132,11045.1408,2577.89545,8467.24535,0.0,0.0,2264.00953,2553.90975,8177.34513,-103.66559,0.0,5104.30015,0.0,0.0,5104.30015,2.4071408983568596,111.62044642551872,,,,2969.37939,,,,,,,,,,,,,,,,,,,,216.0
AHPC|2016/17|4|Published,AHPC,2016/17,4,Published,848193.0,0.0,92335.402,0.0,940528.402,428246.817,174639.949,253606.868,0.0,551130.964,11598.841,57792.352,26103.853,65044.508,0.0,148940.713,24748.984,0.0,24748.984,940528.402,51619.251,9088.64,42530.611,0.0,0.0,78586.787,8832.912,112284.486,-156.006,0.0,101880.597,11098.728,1239.319,89542.55,10.55686029005191,110.8861311045953,,,,10247.883,,,,,,,,,,,,,,,,,,,,276.0
AHPC|2016/17|4|Audited,AHPC,2016/17,4,Audited,848193.0,0.0,93459.513,0.0,941652.513,430081.857,175828.724,254253.133,0.0,551130.964,11599.741,58684.954,25241.854,64993.609,0.0,148920.417,24251.742,0.0,24251.742,941652.513,51619.251,7808.649,43810.602,0.0,0.0,78586.787,8332.908,114064.481,-156.006,0.0,102471.816,10565.836,1239.319,90666.661,10.689390386386115,111.0186612009295,,,,11436.659,,,,,,,,,,,,,,,,,,,,276.0
AHPC|2016/17|3|Published,AHPC,2016/17,3,Published,848193.0,0.0,37341.696,0.0,885534.696,436292.591,173858.497,262434.094,0.0,549130.964,15647.673,1737.307,25233.348,51547.211,0.0,78517.866,20195.899,0.0,20195.899,885534.698,41047.824,6395.462,34652.362,0.0,0.0,14713.946,5843.119,43523.189,-107.448,0.0,34449.121,0.0,0.0,34449.121,5.415295968409705,104.40249990273439,,,,8966.62,,,,,,,,,,,,,,,,,,,,287.0
AHPC|2016/17|2|Published,AHPC,2016/17,2,Published,848193.0,0.0,28451.29422,0.0,876644.2942,436292.5907,170869.6224,265422.9683,0.0,549130.9636,9247.172,12902.59829,29609.71146,30631.55893,0.0,73143.86868,20300.67836,0.0,20300.67836,876644.2942,28492.46786,4104.732,24387.73586,0.0,0.0,11775.8899,4541.79901,31621.82675,-85.36145,0.0,25558.7203,0.0,0.0,25558.7203,6.0266284442338005,103.3543420212145,,,,5977.745,,,,,,,,,,,,,,,,,,,,253.0
AHPC|2016/17|1|Published,AHPC,2016/17,1,Published,770584.0,0.0,93007.67317,0.0,863591.6732,431068.6168,167829.7824,263238.8344,0.0,530505.2505,9222.172,1589.38666,13985.39288,64188.29418,0.0,79763.07372,19137.65742,0.0,19137.65742,863591.6732,11237.53812,2247.19151,8990.34661,0.0,0.0,4690.50176,2073.6289,11607.21947,-71.9607,0.0,8597.35377,0.0,0.0,8597.35377,4.462773050050351,112.06976438259812,,,,2937.905,,,,,,,,,,,,,,,,,,,,315.0
AHPC|2015/16|4|Published,AHPC,2015/16,4,Published,770584.0,0.0,79268.73942,0.0,849852.7394,432642.6168,167546.1974,265096.4194,0.0,518530.9056,0.0,1540.86614,17342.03938,81451.76435,0.0,100334.6699,34109.25546,0.0,34109.25546,849852.7394,66160.63688,7094.36571,59066.27117,0.0,0.0,25770.76811,8022.88308,76814.1562,-1223.8694,0.0,65501.63424,5000.0,1154.35749,59347.27675,7.701597327481494,110.28683951652253,,,,10088.65256,,,,,,,,,,,,,,,,,,,,412.0
AHPC|2015/16|4|Audited,AHPC,2015/16,4,Audited,770584.0,0.0,84410.31859,0.0,854994.3186,432092.6168,164891.8774,267200.7394,0.0,518530.8636,9153.632,1540.86614,17306.13555,72389.26535,0.0,91236.26704,31127.18346,0.0,31127.18346,854994.3186,66160.63688,6490.54869,59670.08819,0.0,0.0,27875.08811,7588.18192,79956.99438,-1223.8694,0.0,68644.47242,3001.259,1154.35749,64488.85593,8.36882882722714,110.95407101497047,,,,10088.65256,,,,,,,,,,,,,,,,,,,,412.0
AHPC|2015/16|3|Published,AHPC,2015/16,3,Published,770584.0,0.0,69400.3715,0.0,839984.3715,434661.4446,172505.4199,262156.0246,0.0,467785.2976,67.12,131856.2927,10407.01114,24870.46944,0.0,167133.7732,57157.84398,0.0,57157.84398,839984.3715,52231.51877,5640.03357,46591.4852,0.0,0.0,24024.27514,4968.97,65646.79034,-1120.00636,0.0,49478.90884,0.0,0.0,49478.90884,8.561283189546282,109.00620457990303,,,,15047.87514,,,,,,,,,,,,,,,,,,,,305.0
AHPC|2015/16|2|Published,AHPC,2015/16,2,Published,770584.0,0.0,51447.36968,0.0,822031.3697,431043.9792,167619.9387,263424.0406,0.0,450205.9976,4067.12,137175.8479,9450.99451,38593.33422,0.0,185220.1766,80885.96505,0.0,80885.96505,822031.3697,40747.84627,3980.489,36767.35727,0.0,0.0,9166.45748,3588.982,42344.83275,-806.12135,0.0,31376.31752,0.0,0.0,31376.31752,8.143516481006612,106.6764129128038,,,,10162.39388,,,,,,,,,,,,,,,,,,,,260.0
AHPC|2015/16|1|Published,AHPC,2015/16,1,Published,770584.0,0.0,30567.54487,30622.75946,831774.3043,430619.1957,157017.6519,273601.5438,0.0,436705.9976,67.12,196975.7637,17931.08846,21116.07861,0.0,236022.9308,114623.2878,0.0,114623.2878,831774.3043,21562.87023,2493.076,19069.79423,0.0,0.0,2913.62534,2330.8925,19652.52707,-8.1257,0.0,14884.29421,0.0,0.0,14884.29421,7.726240986057328,103.96680243425764,,,,4760.10716,,,,,,,,,,,,,,,,,,,,266.0
AHPC|2014/15|4|Audited,AHPC,2014/15,4,Audited,770584.0,0.0,104685.7027,0.0,875269.7027,431703.5757,157457.5448,274246.0309,0.0,393405.9976,0.0,209715.175,7819.17321,17985.58105,0.0,235519.9292,27902.25626,0.0,27902.25626,875269.7015,64523.15605,6420.91894,58102.23711,0.0,0.0,24810.35432,7572.16198,75340.42945,-70.0703,0.0,63455.08849,3175.82,1092.07051,59187.19798,7.680823632465765,113.58524219293419,,,,11815.27066,,,,,,,,,,,,,,,,,,,,319.0
AHPC|2014/15|4|Published,AHPC,2014/15,4,Published,770584.0,0.0,105552.444,0.0,876136.444,431703.5757,156305.8824,275397.6933,0.0,393405.9976,0.0,209698.4239,8047.048,17985.58105,0.0,235731.053,28398.29987,0.0,28398.29987,876136.444,64523.15605,6420.91894,58102.23711,0.0,0.0,24810.35432,7431.44548,75481.14595,-76.82134,0.0,64740.71633,3474.194,1212.582,60053.94033,7.793302265554436,113.69772068976258,,,,10663.60828,,,,,,,,,,,,,,,,,,,,319.0
AHPC|2014/15|3|Published,AHPC,2014/15,3,Published,770584.0,0.0,83280.13347,31.82577,853895.9592,400393.0164,160082.5008,240310.5156,0.0,306021.4266,0.0,274338.3959,11274.40958,57449.96738,0.0,343062.7729,35498.75583,0.0,35498.75583,853895.9592,52442.16363,5340.4355,47101.72813,0.0,0.0,10242.50476,5295.84572,52048.38717,-65.40831,0.0,37632.55229,0.0,0.512,37632.04029,6.511432072298412,110.80740496428682,,,,14350.42657,,,,,,,,,,,,,,,,,,,,345.0
AHPC|2014/15|2|Published,AHPC,2014/15,2,Published,770584.0,0.0,76871.97843,201.75177,847657.7302,400283.4712,155285.4504,244998.0208,0.0,232771.2556,0.0,335769.1432,16195.44629,56051.81896,0.0,408016.4084,38127.95461,0.0,38127.95461,847657.7302,40758.07716,3881.3545,36876.72266,0.0,0.0,7733.08766,3778.35275,40831.45757,-54.19612,0.0,31223.88525,0.0,0.0,31223.88525,8.103953689669133,109.97580775489759,,,,9553.3762,,,,,,,,,,,,,,,,,,,,367.0
AHPC|2014/15|1|Published,AHPC,2014/15,1,Published,770584.0,0.0,61387.23331,758.87502,832730.1083,398711.8501,150143.428,248568.422,0.0,219771.2556,0.0,325695.1864,18484.15308,57669.27736,0.0,401848.6169,37458.18617,0.0,37458.18617,832730.1083,21420.4011,2202.81556,19217.58554,0.0,0.0,3515.72923,2217.76388,20515.55089,-32.41374,0.0,16071.78334,0.0,0.512,16071.27134,8.342385172804002,107.96632596965419,,,,4411.35381,,,,,,,,,,,,,,,,,,,,384.0
AHPC|2013/14|4|Published,AHPC,2013/14,4,Published,700986.0,44204.98016,75509.22449,3078.28008,823778.4847,398507.5685,146559.1088,251948.4596,0.0,219771.2556,0.0,388688.6917,15989.36025,50797.20691,0.0,455475.2589,103416.4894,0.0,103416.4894,823778.4847,68780.51902,5971.26581,62809.25321,0.0,0.0,18924.2481,8665.94755,73067.55376,-1336.67877,0.0,60532.64315,0.0,998.113,59534.53015,8.492969923793057,117.07797368991677,,,,11198.23184,,,,,,,,,,,,,,,,,,,,531.0
AHPC|2013/14|4|Audited,AHPC,2013/14,4,Audited,700986.0,44804.98016,73771.42352,527.35977,820089.7635,398441.8437,145732.0741,252709.7696,0.0,218771.2556,0.0,328.744,16491.15163,51779.36942,0.0,68599.26505,37754.37566,0.0,37754.37566,502325.9146,68780.51902,5971.26581,62809.25321,0.0,0.0,19550.15329,9299.1185,73060.288,-1975.75069,0.0,60713.34018,1933.486,983.125,57796.72918,8.245061838610187,116.91565932557855,,,,10371.19713,,,,,,,,,,,,,,,,,,,,531.0
AHPC|2013/14|3|Published,AHPC,2013/14,3,Published,350493.0,0.0,50724.04994,32830.2449,434047.2948,398260.4051,145696.427,252563.978,0.0,128175.1556,0.0,4065.63518,10882.24676,191469.6851,0.0,206417.5671,153109.4059,0.0,153109.4059,434047.2948,53535.58083,5078.90104,48456.67979,0.0,0.0,5021.57045,6349.7893,47128.46094,-1834.95319,0.0,34898.9451,0.0,0.0,34898.9451,13.276135842941228,114.47220056891294,,,,10394.56265,,,,,,,,,,,,,,,,,,,,470.0
AHPC|2013/14|2|Published,AHPC,2013/14,2,Published,350493.0,0.0,45200.10263,28261.38794,423954.4906,398118.8361,142241.9013,255876.9348,0.0,128175.1556,0.0,657.18609,15498.88065,71395.04058,0.0,87551.10732,47648.70711,0.0,47648.70711,423954.4906,41367.71835,4034.36662,37333.35173,0.0,0.0,5006.56545,4897.9953,37441.92188,-1152.24716,0.0,29374.99779,0.0,0.0,29374.99779,16.76210240432762,112.89614988887082,,,,6914.67693,,,,,,,,,,,,,,,,,,,,580.0
AHPC|2013/14|1|Published,AHPC,2013/14,1,Published,304906.6,0.0,28227.95822,16707.29526,349841.8535,398105.7966,138817.4005,259288.3961,0.0,141375.1556,0.0,809.78874,17768.0581,23431.50462,0.0,42009.35146,92831.0497,0.0,92831.0497,349841.8535,21649.71595,1640.87003,20008.84592,0.0,0.0,21.72438,3634.3897,16396.1806,-536.80372,0.0,12402.85338,0.0,0.0,12402.85338,16.27101988608971,109.25790331203065,,,,3456.5235,,,,,,,,,,,,,,,,,,,,334.0
AKJCL|2025/26|4|Published,AKJCL,2025/26,4,Published,2000000.0,0.0,-126268.718,644467.986,2518199.268,0.0,0.0,1694502.527,0.0,490325.0,0.0,245043.491,110372.895,14805.937,3185.898,373408.221,40036.479,0.0,40036.479,2518199.269,224292.684,36008.521,188284.163,0.0,0.0,7711.195,10387.507,185607.851,-50987.085,0.0,63595.21,0.0,0.0,63595.21,3.1797605,93.68656410000001,BalanceSheet,20000.0,IncomeStatement,71025.556,3.18,9.327,93.687,105.975,337.0,,,,,,224292.684,0.32949381,0.8394574430256494,63595.21,0.28353671134453945,0.02505201413611312,0.034465839911157044,105.98282480708846,,337.0
AKJCL|2025/26|3|Published,AKJCL,2025/26,3,Published,2000000.0,0.0,-151527.968,659116.186,2507588.218,0.0,0.0,1705652.255,0.0,490325.0,0.0,247054.373,97539.86,16932.963,0.0,361527.196,49916.234,0.0,49916.234,2507588.217,172480.163,30039.64,142440.523,0.0,0.0,14.667,6413.783,136041.407,-37829.621,0.0,38335.96,0.0,0.0,38335.96,2.5557306666666664,92.42360160000001,BalanceSheet,20000.0,IncomeStatement,59875.826,2.556,7.243,92.424,157.121,401.6,,,,,,172480.163,-0.01523139,0.8258371311951971,38335.96,0.2222630088771426,0.01792712988655372,0.02496048881710838,157.13705878240694,,401.6
AKJCL|2025/26|2|Published,AKJCL,2025/26,2,Published,2000000.0,0.0,-143592.892,679627.586,2536034.694,0.0,0.0,1725611.42,0.0,145325.0,0.0,594630.391,105360.819,16335.258,0.0,716326.468,51228.195,0.0,51228.195,2536034.693,134444.015,21434.407,113009.608,0.0,0.0,5.667,3536.842,109478.433,-23290.736,0.0,46271.035,0.0,0.0,46271.035,4.6271035000000005,92.8203554,BalanceSheet,20000.0,IncomeStatement,39916.662,4.627,13.983,92.82,43.83,202.8,,,,,,134444.015,0.59702482,0.8405700171926581,46271.035,0.34416582248008587,0.02682428198689022,0.03775805766265566,43.82871487529942,,202.8
AKJCL|2025/26|1|Published,AKJCL,2025/26,1,Published,2000000.0,0.0,-160950.214,724978.257,2564028.043,0.0,0.0,1745520.584,0.0,145325.0,0.0,586579.345,120387.47,17275.886,0.0,724242.701,51060.241,0.0,51060.241,2564028.044,73026.5,12057.528,60968.972,0.0,0.0,5.667,1950.941,59023.698,-10152.487,0.0,28913.713,0.0,0.0,28913.713,5.7827426,91.95248930000001,BalanceSheet,20000.0,IncomeStatement,19957.498,5.783,14.184,91.952,31.714,183.4,,,,,,73026.5,0.36126216,0.834888321362793,28913.713,0.39593453061559847,0.024396229767492207,0.03498876022781742,31.715055067469198,,183.4
AKJCL|2024/25|4|Published,AKJCL,2024/25,4,Published,2000000.0,0.0,-191828.172,758612.093,2566783.921,0.0,0.0,1739023.822,0.0,145325.0,0.0,608833.26,103847.803,19982.147,0.0,732663.21,50228.111,0.0,50228.111,2566783.921,169699.694,37116.651,132583.043,0.0,0.0,9960.0,12723.885,129819.158,-61710.487,0.0,41037.975,0.0,0.0,41037.975,2.05189875,90.4085914,BalanceSheet,20000.0,IncomeStatement,27070.696,2.052,14.587,90.409,101.462,208.2,,,,,,169699.694,0.15675287,0.781280389344721,41037.975,0.24182704183308665,0.017300082553061258,0.027337720277805608,101.46699489923662,,208.2
AKJCL|2024/25|3|Published,AKJCL,2024/25,3,Published,2000000.0,0.0,-199184.452,768633.647,2569449.195,0.0,0.0,1745791.652,0.0,55325.0,0.0,713657.469,92891.289,27636.863,0.0,834185.621,65853.078,0.0,65853.078,2569449.195,130728.079,26430.735,104297.344,0.0,0.0,9960.0,10357.354,103899.99,-49915.429,0.0,33681.682,0.0,0.0,33681.682,2.2454454666666663,90.0407774,BalanceSheet,20000.0,IncomeStatement,20302.879,2.245,12.667,90.041,89.011,199.83,,,,,,130728.079,0.1747507,0.79781899036396,33681.682,0.2576468824268427,0.007696646056015048,0.013665687999606614,88.99347722598891,,199.83
AKJCL|2024/25|2|Published,AKJCL,2024/25,2,Published,2000000.0,0.0,-214203.107,773397.928,2559194.821,0.0,0.0,1752553.266,0.0,37800.0,0.0,716280.359,93099.993,25715.152,0.0,835095.504,66253.949,0.0,66253.949,2559194.821,92103.627,18189.787,73913.84,0.0,0.0,9945.0,7738.194,76120.646,-43922.569,0.0,18663.04,0.0,0.0,18663.04,1.8663040000000002,89.28984464999999,,,,13535.037,,,,,,,,,,,,,,,,,,,,196.5
AKJCL|2024/25|1|Published,AKJCL,2024/25,1,Published,1824975.2,0.0,-252920.364,797782.232,2369837.068,0.0,0.0,1759320.784,0.0,23300.0,0.0,518910.881,105357.603,11223.222,0.0,635491.706,48275.423,0.0,48275.423,2369837.067,53646.169,8638.521,45007.648,0.0,0.0,0.0,3373.442,41634.206,-26536.426,0.0,8330.261,0.0,0.0,8330.261,1.825835441489835,86.14116158948352,,,,6767.519,,,,,,,,,,,,,,,,,,,,223.9
AKJCL|2023/24|4|Published,AKJCL,2023/24,4,Published,800000.0,0.0,-261097.115,1256461.929,1795364.814,0.0,0.0,1766088.303,0.0,10100.0,0.0,144.203,99788.862,5447.399,0.0,105380.464,86203.952,0.0,86203.952,1795364.815,174170.77,33243.9,140926.87,0.0,0.0,4842.216,14196.677,131572.409,-118013.31,0.0,-14018.992,0.0,0.0,-14018.992,-1.752374,67.362860625,,,,27578.091,,,,,,,,,,,,,,,,,,,,220.0
AKJCL|2023/24|4|Audited,AKJCL,2023/24,4,Audited,800000.0,0.0,-261250.625,1121022.264,1659771.639,0.0,0.0,1766088.305,0.0,10100.0,0.0,144.203,99788.862,5447.399,0.0,105380.464,221797.128,0.0,221797.128,1659771.641,174170.77,33243.9,140926.87,0.0,0.0,4842.216,14196.677,131572.409,-118166.82,0.0,-14172.502,0.0,0.0,-14172.502,-1.77156275,67.343671875,BalanceSheet,8000.0,IncomeStatement,27578.091,-1.77156275,0.475120958,67.34367188,-124.1841419,220.0,,,,,,174170.77,-0.09388615,0.8091304298648964,-14172.502,-0.08137130013262273,-0.008317072288058476,-0.02596478010030075,,,220.0
AKJCL|2023/24|3|Published,AKJCL,2023/24,3,Published,800000.0,0.0,-244505.918,1253213.571,1808707.653,0.0,0.0,1772900.051,0.0,6600.0,0.0,200.011,92382.561,13127.188,0.0,105709.76,76502.158,0.0,76502.158,1808707.653,140480.242,23737.637,116742.605,0.0,0.0,1140.845,8500.757,109382.693,-86130.144,0.0,2572.205,0.0,0.0,2572.205,0.4287008333333333,69.43676024999999,,,,20680.344,,,,,,,,,,,,,,,,,,,,215.0
AKJCL|2023/24|2|Published,AKJCL,2023/24,2,Published,800000.0,0.0,-231842.955,1268992.316,1837149.361,0.0,0.0,1779793.499,0.0,6600.0,0.0,56.71,100122.339,8490.361,0.0,108669.41,57913.547,0.0,57913.547,1837149.362,107601.392,15709.534,91891.858,0.0,0.0,1140.845,6788.586,86244.117,-57222.054,0.0,15235.167,0.0,0.0,15235.167,3.8087917499999997,71.019630625,,,,13786.896,,,,,,,,,,,,,,,,,,,,214.0
AKJCL|2023/24|1|Published,AKJCL,2023/24,1,Published,800000.0,0.0,-237391.6224,1287269.756,1849878.134,0.0,0.0,1786686.947,0.0,6600.0,0.0,32.653,110109.034,9462.363,0.0,119604.05,63012.863,0.0,63012.863,1849878.134,58532.77,8195.48,50337.29,0.0,0.0,167.268,4870.869,45633.689,-29053.741,0.0,9686.5,0.0,0.0,9686.5,4.84325,70.3260472,,,,6893.448,,,,,,,,,,,,,,,,,,,,149.1
AKJCL|2022/23|4|Published,AKJCL,2022/23,4,Published,800000.0,0.0,-243151.155,1302940.252,1859789.097,0.0,0.0,1793580.394,0.0,6600.0,0.0,1129.007,102026.568,5349.161,0.0,108504.736,48896.032,0.0,48896.032,1859789.098,192216.99,50680.193,141536.797,0.0,0.0,2031.963,9678.935,133889.825,-110216.212,0.0,-4461.263,0.0,0.0,-4461.263,-0.557657875,69.606105625,,,,28134.876,,,,,,,,,,,,,,,,,,,,192.5
AKJCL|2022/23|4|Audited,AKJCL,2022/23,4,Audited,800000.0,0.0,-247078.123,1195357.18,1748279.057,0.0,0.0,1793580.396,0.0,6600.0,0.0,1125.332,102026.892,5263.253,0.0,108415.477,160316.816,0.0,160316.816,1748279.057,192217.314,51783.237,140434.077,0.0,0.0,2031.963,10549.077,131916.963,-112170.317,0.0,-8388.23,0.0,0.0,-8388.23,-1.04852875,69.115234625,BalanceSheet,8000.0,Income Statement,28134.876,-1.04852875,0.676257673,69.11523463,-183.5905787,192.5,1.0,,,,,192217.314,-0.13796973,0.7306005586988901,-8388.23,-0.04363930504200053,-0.004691536598807195,-0.015056523440224167,,,192.5
